accommodates,bathrooms,cleaning_fee,review_scores_rating,bedrooms,beds,log_price,room_type_Entire home/apt,room_type_Private room,room_type_Shared room,cancellation_policy_flexible,cancellation_policy_moderate,cancellation_policy_strict,instant_bookable_f,instant_bookable_t
3.0,2.0,1.0,97.0,1.0,1.0,4.787491743,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,1.0,1.0,94.0,1.0,2.0,3.912023005,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,1.0,1.0,97.4,1.0,1.0,4.779123493,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2.0,1.0,1.0,99.0,1.0,1.0,5.272999559,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
10.0,1.0,1.0,93.8,3.0,5.0,4.787491743,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
6.0,1.0,0.0,96.6,1.0,1.0,5.298317367,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2.0,1.0,1.0,93.0,0.0,1.0,4.787491743,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
5.0,1.0,1.0,92.0,3.0,3.0,4.553876892,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
4.0,1.0,1.0,88.0,1.0,1.0,5.192956851,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
4.0,1.0,1.0,98.0,2.0,2.0,4.59511985,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
4.0,1.0,1.0,94.0,1.0,3.0,4.86753445,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,1.0,1.0,95.0,1.0,1.0,4.59511985,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,1.0,1.0,99.0,1.0,2.0,4.248495242,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,1.0,1.0,94.0,1.0,1.0,4.997212274,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,1.0,0.0,100.0,1.0,1.0,4.248495242,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2.0,2.0,1.0,87.0,1.0,1.0,4.356708827,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
6.0,1.0,1.0,100.0,2.0,4.0,5.293304825,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
8.0,1.0,1.0,90.6,2.0,2.0,5.293304825,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
8.0,1.0,1.0,91.6,3.0,4.0,5.272999559,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3.0,1.0,1.0,99.0,2.0,1.0,4.605170186,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
8.0,2.0,0.0,95.2,3.0,5.0,6.109247583,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2.0,1.0,0.0,95.0,1.0,1.0,4.17438727,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2.0,1.0,1.0,91.0,1.0,1.0,4.49980967,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4.0,2.0,1.0,92.8,2.0,2.0,5.424950017,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1.0,1.5,0.0,95.0,1.0,1.0,3.555348061,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,1.0,1.0,89.0,0.0,2.0,4.317488114,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2.0,1.0,1.0,100.0,1.0,1.0,4.077537444,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3.0,2.5,1.0,83.2,2.0,2.0,5.463831805,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2.0,2.0,1.0,90.0,2.0,2.0,5.703782475,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
5.0,1.0,1.0,95.0,2.0,3.0,6.198478716,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2.0,1.0,1.0,98.0,1.0,1.0,4.820281566,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
1.0,1.0,1.0,93.0,1.0,3.0,3.912023005,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
3.0,1.5,1.0,88.0,1.0,2.0,4.49980967,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,2.0,1.0,100.0,1.0,1.0,3.912023005,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,1.0,0.0,97.0,1.0,1.0,4.382026635,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
5.0,1.5,1.0,96.0,2.0,3.0,4.86753445,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3.0,1.0,0.0,97.8,1.0,2.0,5.361292166,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2.0,2.0,1.0,100.0,1.0,1.0,4.49980967,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
4.0,1.0,0.0,100.0,1.0,2.0,5.631211782,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3.0,1.0,1.0,97.0,0.0,2.0,5.105945474,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
8.0,2.5,1.0,99.2,3.0,3.0,7.13089883,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3.0,1.0,1.0,98.0,1.0,2.0,4.927253685,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2.0,1.0,1.0,83.8,1.0,1.0,4.605170186,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
6.0,1.0,1.0,97.0,3.0,3.0,4.787491743,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,1.0,1.0,100.0,1.0,1.0,4.605170186,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
2.0,1.0,1.0,93.0,1.0,1.0,4.553876892,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2.0,1.5,0.0,94.0,1.0,1.0,4.605170186,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2.0,2.0,1.0,92.2,1.0,1.0,3.688879454,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,3.5,1.0,88.6,1.0,1.0,4.605170186,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
3.0,1.0,0.0,94.0,1.0,1.0,4.248495242,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4.0,1.0,1.0,98.0,1.0,1.0,5.501258211,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2.0,1.0,0.0,93.0,1.0,1.0,5.666426688,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2.0,1.0,1.0,96.0,1.0,1.0,4.59511985,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,1.0,1.0,80.0,1.0,1.0,4.043051268,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,1.5,1.0,99.0,1.0,1.0,4.48863637,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2.0,1.0,1.0,93.0,1.0,1.0,4.17438727,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
7.0,1.0,1.0,100.0,2.0,3.0,6.684611728,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1.0,1.0,0.0,85.0,1.0,1.0,4.394449155,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,1.5,0.0,100.0,1.0,1.0,4.49980967,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
3.0,1.0,1.0,90.0,1.0,1.0,4.828313737,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
8.0,1.0,1.0,100.0,4.0,4.0,5.59471138,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
4.0,1.0,1.0,98.0,1.0,1.0,5.147494477,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3.0,1.0,0.0,80.0,1.0,3.0,4.605170186,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2.0,1.0,1.0,90.0,1.0,2.0,4.007333185,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2.0,1.0,1.0,91.6,0.0,1.0,4.317488114,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6.0,2.5,1.0,98.0,3.0,4.0,5.857933154,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,1.0,1.0,96.0,1.0,1.0,4.584967479,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3.0,1.0,1.0,94.0,1.0,2.0,5.187385806,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
4.0,1.0,0.0,93.4,1.0,1.0,6.109247583,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2.0,1.0,0.0,89.4,2.0,2.0,5.247024072,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2.0,1.0,1.0,97.0,1.0,1.0,4.787491743,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,1.0,1.0,97.0,1.0,1.0,4.234106505,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
11.0,2.0,1.0,98.0,2.0,6.0,6.907755279,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2.0,1.0,1.0,100.0,1.0,1.0,4.248495242,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,2.0,1.0,94.0,1.0,1.0,3.912023005,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
4.0,2.0,0.0,89.8,1.0,1.0,3.688879454,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2.0,1.0,1.0,94.0,1.0,1.0,4.828313737,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2.0,3.0,1.0,94.8,2.0,2.0,5.703782475,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
5.0,2.0,1.0,99.0,3.0,3.0,6.354370041,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,2.0,1.0,94.0,1.0,1.0,4.317488114,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,1.0,1.0,80.0,0.0,1.0,5.010635294,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4.0,1.0,1.0,95.0,1.0,3.0,4.564348191,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8.0,2.5,0.0,89.0,3.0,4.0,5.247024072,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2.0,1.0,1.0,100.0,1.0,1.0,4.553876892,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
4.0,1.0,1.0,88.0,1.0,2.0,5.298317367,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
4.0,2.0,1.0,94.4,2.0,2.0,6.476972363,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4.0,1.0,1.0,95.6,1.0,2.0,5.857933154,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
4.0,1.0,0.0,95.0,1.0,1.0,5.010635294,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2.0,1.0,1.0,94.0,0.0,1.0,5.010635294,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2.0,1.0,1.0,97.0,1.0,1.0,4.553876892,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
4.0,1.0,1.0,97.0,1.0,2.0,4.86753445,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
10.0,2.0,1.0,98.0,5.0,8.0,5.814130532,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2.0,1.0,0.0,93.0,1.0,1.0,4.605170186,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
4.0,1.0,1.0,96.4,0.0,3.0,4.976733742,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2.0,1.0,0.0,99.0,1.0,1.0,4.17438727,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
9.0,2.0,1.0,96.0,2.0,5.0,5.631211782,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2.0,1.0,1.0,95.0,1.0,1.0,3.80666249,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
5.0,1.0,1.0,95.0,2.0,1.0,4.744932128,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
8.0,1.0,1.0,94.0,4.0,5.0,5.703782475,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
4.0,1.0,1.0,96.0,1.0,2.0,4.204692619,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4.0,2.0,0.0,97.8,2.0,2.0,4.553876892,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
3.0,1.0,1.0,80.0,1.0,1.0,4.59511985,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3.0,1.0,0.0,97.2,1.0,1.0,4.49980967,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
12.0,1.0,1.0,99.0,1.0,1.0,6.802394763,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1.0,1.0,1.0,80.0,1.0,1.0,3.784189634,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2.0,1.0,1.0,94.6,0.0,1.0,4.584967479,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,1.0,1.0,90.6,1.0,1.0,3.688879454,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
3.0,1.0,1.0,95.8,1.0,1.0,4.48863637,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2.0,1.0,0.0,100.0,1.0,1.0,5.164785974,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2.0,1.0,1.0,98.6,1.0,1.0,5.164785974,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
4.0,1.0,1.0,100.0,1.0,2.0,5.003946306,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3.0,1.0,1.0,99.0,1.0,1.0,4.744932128,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
5.0,1.0,1.0,94.8,2.0,2.0,5.631211782,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3.0,1.0,1.0,99.0,1.0,2.0,5.147494477,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
16.0,1.5,1.0,98.0,1.0,2.0,5.926926026,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,1.0,1.0,97.0,1.0,1.0,4.317488114,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
6.0,1.0,1.0,98.0,3.0,3.0,5.991464547,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6.0,2.0,1.0,96.6,3.0,4.0,5.953243334,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4.0,1.0,1.0,93.6,2.0,2.0,4.919980926,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2.0,1.0,1.0,98.0,1.0,1.0,5.752572639,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,1.0,1.0,91.0,1.0,1.0,4.553876892,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3.0,1.0,1.0,96.0,1.0,1.0,5.521460918,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
4.0,1.0,1.0,100.0,2.0,2.0,5.075173815,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,1.0,1.0,87.0,1.0,2.0,4.127134385,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,1.0,1.0,93.2,0.0,1.0,4.17438727,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,1.0,1.0,93.0,1.0,1.0,4.094344562,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
2.0,1.0,1.0,95.0,1.0,1.0,4.574710979,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,1.0,1.0,97.0,1.0,1.0,3.80666249,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,1.0,1.0,98.0,1.0,1.0,6.163314804,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
4.0,1.0,0.0,100.0,1.0,2.0,5.010635294,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,1.0,0.0,100.0,1.0,1.0,5.192956851,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,1.0,1.0,95.0,1.0,1.0,3.663561646,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
14.0,3.5,1.0,87.0,5.0,6.0,5.953243334,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
7.0,1.0,1.0,90.0,3.0,6.0,5.521460918,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2.0,1.0,1.0,98.0,1.0,1.0,5.521460918,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
7.0,1.0,1.0,100.0,3.0,4.0,5.857933154,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4.0,1.5,1.0,100.0,2.0,2.0,5.616771098,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2.0,1.0,0.0,89.0,1.0,1.0,5.087596335,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
5.0,1.0,1.0,89.0,2.0,3.0,5.768320996,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
4.0,1.5,0.0,89.0,1.0,3.0,4.094344562,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
4.0,2.0,1.0,92.0,2.0,2.0,5.192956851,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
5.0,1.0,1.0,95.8,2.0,2.0,5.010635294,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
4.0,1.0,0.0,89.0,2.0,2.0,4.605170186,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
5.0,2.5,1.0,100.0,2.0,4.0,6.214608098,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2.0,1.0,1.0,96.0,1.0,1.0,4.49980967,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,1.0,0.0,99.0,1.0,1.0,4.442651256,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
4.0,1.0,0.0,85.0,0.0,2.0,4.553876892,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2.0,1.0,1.0,98.0,1.0,2.0,5.075173815,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,1.0,1.0,96.0,1.0,1.0,4.234106505,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
3.0,1.0,1.0,100.0,1.0,1.0,5.298317367,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2.0,1.0,1.0,89.0,1.0,2.0,4.304065093,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
2.0,2.0,1.0,86.0,2.0,2.0,5.857933154,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,1.0,1.0,95.2,2.0,2.0,5.164785974,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4.0,1.0,1.0,100.0,1.0,3.0,4.787491743,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4.0,1.0,1.0,98.0,2.0,3.0,4.955827058,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2.0,1.0,1.0,93.0,1.0,1.0,5.318119994,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,1.0,0.0,86.0,1.0,1.0,6.906754779,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2.0,1.0,1.0,100.0,1.0,1.0,4.605170186,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
4.0,1.0,1.0,100.0,1.0,2.0,3.891820298,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3.0,1.0,1.0,100.0,1.0,1.0,5.65248918,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2.0,1.0,1.0,92.6,1.0,1.0,6.396929655,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,1.0,1.0,82.6,0.0,1.0,4.49980967,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
4.0,1.0,1.0,100.0,2.0,2.0,5.298317367,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2.0,1.0,1.0,87.0,1.0,1.0,4.317488114,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,1.0,0.0,91.2,1.0,1.0,5.298317367,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
8.0,2.0,1.0,100.0,3.0,3.0,5.686975356,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3.0,1.0,1.0,86.0,1.0,1.0,4.86753445,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2.0,1.5,1.0,94.0,1.0,1.0,4.234106505,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,1.0,1.0,90.0,1.0,1.0,3.555348061,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2.0,1.0,1.0,93.4,1.0,1.0,5.164785974,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2.0,1.0,1.0,95.0,1.0,1.0,4.442651256,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
1.0,1.0,1.0,98.0,0.0,1.0,4.779123493,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4.0,1.0,1.0,100.0,2.0,3.0,5.521460918,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,1.0,1.0,98.0,1.0,1.0,4.442651256,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
1.0,1.0,1.0,92.0,1.0,1.0,3.761200116,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
5.0,1.5,0.0,96.0,1.0,2.0,5.703782475,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,1.0,1.0,100.0,1.0,1.0,4.007333185,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2.0,1.0,1.0,88.0,1.0,1.0,4.007333185,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
5.0,1.0,1.0,95.0,1.0,3.0,4.828313737,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2.0,1.0,1.0,99.0,1.0,1.0,4.976733742,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,1.0,1.0,88.0,1.0,1.0,4.700480366,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
3.0,1.0,1.0,90.0,0.0,1.0,4.094344562,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,1.0,1.0,92.0,1.0,1.0,4.59511985,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,1.0,1.0,91.0,1.0,1.0,4.709530201,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,1.0,0.0,90.0,1.0,1.0,4.605170186,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
4.0,1.0,1.0,96.0,2.0,2.0,5.293304825,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1.0,1.0,0.0,88.0,1.0,1.0,3.555348061,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2.0,2.0,1.0,96.0,1.0,1.0,4.276666119,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,2.0,0.0,96.2,1.0,1.0,4.317488114,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
4.0,2.0,1.0,100.0,2.0,2.0,5.521460918,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1.0,1.0,1.0,100.0,1.0,1.0,3.80666249,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,1.0,0.0,91.8,1.0,1.0,3.555348061,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2.0,3.5,1.0,89.0,1.0,1.0,4.564348191,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
6.0,2.0,1.0,97.0,2.0,3.0,5.010635294,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2.0,1.0,1.0,94.6,1.0,1.0,4.356708827,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
4.0,1.5,1.0,99.0,2.0,2.0,6.395261598,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,1.0,0.0,90.0,0.0,1.0,5.38907173,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2.0,1.0,0.0,92.0,1.0,1.0,4.787491743,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2.0,2.0,1.0,98.0,1.0,1.0,4.8978398,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3.0,1.0,0.0,60.0,1.0,1.0,4.369447852,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6.0,1.0,1.0,93.2,3.0,4.0,6.214608098,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1.0,1.0,1.0,96.0,1.0,1.0,4.49980967,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2.0,1.0,1.0,92.2,1.0,1.0,4.787491743,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,1.0,1.0,82.8,1.0,1.0,3.912023005,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
4.0,1.0,1.0,91.8,1.0,1.0,4.219507705,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
5.0,1.0,1.0,93.0,1.0,1.0,4.553876892,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2.0,1.0,1.0,100.0,1.0,1.0,4.465908119,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
4.0,1.0,1.0,90.0,1.0,2.0,4.787491743,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2.0,1.0,1.0,100.0,1.0,1.0,5.010635294,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3.0,1.0,0.0,100.0,1.0,2.0,4.17438727,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
4.0,1.0,1.0,97.0,1.0,2.0,5.293304825,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,1.0,1.0,100.0,1.0,1.0,4.094344562,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2.0,1.5,1.0,96.0,1.0,1.0,4.094344562,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2.0,1.0,0.0,90.4,0.0,1.0,5.075173815,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2.0,1.0,0.0,95.0,1.0,1.0,3.713572067,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1.0,1.0,0.0,97.0,1.0,1.0,4.49980967,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
6.0,2.0,1.0,94.8,3.0,4.0,5.556828062,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,1.0,1.0,95.0,1.0,1.0,4.553876892,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,1.0,1.0,95.0,1.0,1.0,3.912023005,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
4.0,1.0,1.0,100.0,1.0,2.0,4.86753445,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2.0,1.0,0.0,93.0,1.0,1.0,4.59511985,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2.0,1.0,1.0,96.0,1.0,1.0,4.204692619,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,1.0,1.0,90.8,1.0,2.0,3.218875825,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
